'19933','AGOSTO-DICIEMBRE/1993         ','AGO-DIC/1993','1',1993-08-01 00:00:00.0,1993-12-06 00:00:00.0,,,80,,,,,,,,,1992-12-02 00:00:00.0,1994-01-07 00:00:00.0
'19941','ENERO-JUNIO/1994              ','ENE-JUN/1994','I',1994-01-01 00:00:00.0,1994-06-01 00:00:00.0,,,80,,,,,,,,,1994-06-02 00:00:00.0,1994-07-30 00:00:00.0
'19943','AGOSTO-DICIEMBRE/1994         ','AGO-DIC/1994','O',2009-08-17 00:00:00.0,2009-08-17 00:00:00.0,,,80,,,,,,,,,,
'19951','ENERO-JUNIO/1995              ','ENE-JUN/1995','1',1995-01-30 00:00:00.0,1995-06-09 00:00:00.0,1995-04-01 00:00:00.0,1995-04-16 00:00:00.0,85,,,'N','N',,,,,1995-07-02 00:00:00.0,1995-08-03 00:00:00.0
'19952','VERANO/1995                   ','VERANO/1995 ','1',1995-07-02 00:00:00.0,1995-07-29 00:00:00.0,,,20,,,,,,,,,1995-07-02 00:00:00.0,1995-07-29 00:00:00.0
'19953','AGOSTO-DICIEMBRE/1995         ','AGO-DIC/1995','1',1995-08-20 00:00:00.0,1995-12-10 00:00:00.0,,,85,,,,,,,,,1995-12-20 00:00:00.0,1996-01-10 00:00:00.0
'19961','ENERO-JUNIO/1996              ','ENE-JUN/1996','1',1996-01-30 00:00:00.0,1996-06-09 00:00:00.0,1996-04-01 00:00:00.0,1996-04-16 00:00:00.0,85,,,,,,,,,1996-07-02 00:00:00.0,1996-08-03 00:00:00.0
'19962','VERANO/1996                   ','VERANO/1996 ','1',1996-07-02 00:00:00.0,1996-07-29 00:00:00.0,,,20,,,,,,,,,1996-07-02 00:00:00.0,1996-07-29 00:00:00.0
'19963','AGOSTO-DICIEMBRE/1996         ','AGO-DIC/1996','1',1996-08-20 00:00:00.0,1996-12-10 00:00:00.0,,,85,,,,,,,,,1996-12-20 00:00:00.0,1997-01-10 00:00:00.0
'19971','ENERO-JUNIO/1997              ','ENE-JUN/1997','1',1997-01-30 00:00:00.0,1997-06-09 00:00:00.0,1997-04-01 00:00:00.0,1997-04-16 00:00:00.0,85,,,,,,,,,1997-07-02 00:00:00.0,1997-08-03 00:00:00.0
'19972','VERANO/1997                   ','VERANO/1997 ','1',1997-07-02 00:00:00.0,1997-07-29 00:00:00.0,,,20,,,,,,,,,1997-07-02 00:00:00.0,1997-07-29 00:00:00.0
'19973','AGOSTO-DICIEMBRE/1997         ','AGO-DIC/1997','1',1997-08-20 00:00:00.0,1997-12-10 00:00:00.0,,,85,,,,,,,,,1997-12-20 00:00:00.0,1998-01-10 00:00:00.0
'19981','ENERO-JUNIO/1998              ','ENE-JUN/1998','1',1998-01-30 00:00:00.0,1998-06-09 00:00:00.0,1998-04-01 00:00:00.0,1998-04-16 00:00:00.0,85,,,,,,,,,1998-07-02 00:00:00.0,1998-08-03 00:00:00.0
'19982','VERANO/1998                   ','VERANO/1998 ','1',1998-07-02 00:00:00.0,1998-07-29 00:00:00.0,,,20,,,,,,,,,1998-07-02 00:00:00.0,1998-07-29 00:00:00.0
'19983','AGOSTO-DICIEMBRE/1998         ','AGO-DIC/1998','1',1998-08-20 00:00:00.0,1998-12-10 00:00:00.0,,,85,,,,,,,,,1998-12-20 00:00:00.0,1999-01-10 00:00:00.0
'19991','ENERO-JUNIO/1999              ','ENE-JUN/1999','1',1999-01-30 00:00:00.0,1999-06-09 00:00:00.0,1999-04-01 00:00:00.0,1999-04-16 00:00:00.0,85,,,,,,,,,1999-07-02 00:00:00.0,1999-08-03 00:00:00.0
'19992','VERANO/1999                   ','VERANO/1999 ','1',1999-07-02 00:00:00.0,1999-07-29 00:00:00.0,,,20,,,,,,,,,1999-07-02 00:00:00.0,1999-07-29 00:00:00.0
'19993','AGOSTO-DICIEMBRE/1999         ','AGO-DIC/1999','1',1999-08-20 00:00:00.0,1999-12-10 00:00:00.0,,,85,,,'N','N',,,,,1999-12-20 00:00:00.0,2000-01-10 00:00:00.0
'20001','ENERO-JUNIO/2000              ','ENE-JUN/2000','1',2000-01-30 00:00:00.0,2000-06-09 00:00:00.0,2000-04-01 00:00:00.0,2000-04-16 00:00:00.0,85,,,,,,,,,2000-07-02 00:00:00.0,2000-08-03 00:00:00.0
'20002','VERANO/2000                   ','VERANO/2000 ','1',2000-07-02 00:00:00.0,2000-07-29 00:00:00.0,,,20,,,,,,,,,2000-07-02 00:00:00.0,2000-07-29 00:00:00.0
'20003','AGOSTO-DICIEMBRE/2000         ','AGO-DIC/2000','1',2000-08-20 00:00:00.0,2000-12-10 00:00:00.0,,,85,,,,,,,,,2000-12-20 00:00:00.0,2001-01-10 00:00:00.0
'20011','ENERO-JUNIO/2001              ','ENE-JUN/2001','1',2001-01-30 00:00:00.0,2001-06-09 00:00:00.0,2001-04-01 00:00:00.0,2001-04-16 00:00:00.0,85,,,,,,,,,2001-07-02 00:00:00.0,2001-08-03 00:00:00.0
'20012','VERANO/2001                   ','VERANO/2001 ','1',2001-07-02 00:00:00.0,2001-07-29 00:00:00.0,,,20,,,,,,,,,2001-07-02 00:00:00.0,2001-07-29 00:00:00.0
'20013','AGOSTO-DICIEMBRE/2001         ','AGO-DIC/2001','1',2001-08-20 00:00:00.0,2001-12-10 00:00:00.0,,,85,,,,,,,,,2001-12-20 00:00:00.0,2002-01-10 00:00:00.0
'20021','ENERO-JUNIO/2002              ','ENE-JUN/2002','1',2002-01-30 00:00:00.0,2002-06-09 00:00:00.0,2002-04-01 00:00:00.0,2002-04-16 00:00:00.0,85,,,,,,,,,2002-07-02 00:00:00.0,2002-08-03 00:00:00.0
'20022','VERANO/2002                   ','VERANO/2002 ','1',2002-07-02 00:00:00.0,2002-07-29 00:00:00.0,,,20,,,,,,,,,2002-07-02 00:00:00.0,2002-07-29 00:00:00.0
'20023','AGOSTO-DICIEMBRE/2002         ','AGO-DIC/2002','1',2002-08-20 00:00:00.0,2002-12-10 00:00:00.0,,,85,,,,,,,,,2002-12-20 00:00:00.0,2003-01-10 00:00:00.0
'20031','ENERO-JUNIO/2003              ','ENE-JUN/2003','1',2003-01-30 00:00:00.0,2003-06-09 00:00:00.0,2003-04-01 00:00:00.0,2003-04-16 00:00:00.0,85,,,,,,,,,2003-07-02 00:00:00.0,2003-08-03 00:00:00.0
'20032','VERANO/2003                   ','VERANO/2003 ','1',2003-07-02 00:00:00.0,2003-07-29 00:00:00.0,,,20,,,'N','N',,,,,2003-07-02 00:00:00.0,2003-07-29 00:00:00.0
'20033','AGOSTO-DICIEMBRE/2003         ','AGO-DIC/2003','1',2003-08-20 00:00:00.0,2003-12-10 00:00:00.0,,,85,,,'N','N',,,,,2003-12-20 00:00:00.0,2004-01-10 00:00:00.0
'20041','ENERO-JUNIO/2004              ','ENE-JUN/2004','1',2004-01-30 00:00:00.0,2004-06-09 00:00:00.0,2004-04-01 00:00:00.0,2004-04-16 00:00:00.0,85,,,,,,,,,2004-07-02 00:00:00.0,2004-08-03 00:00:00.0
'20042','VERANO/2004                   ','VERANO/2004 ','1',2004-07-02 00:00:00.0,2004-07-29 00:00:00.0,,,20,,,,,,,,,2004-07-02 00:00:00.0,2004-07-29 00:00:00.0
'20043','AGOSTO-DICIEMBRE/2004         ','AGO-DIC/2004','1',2004-08-20 00:00:00.0,2004-12-10 00:00:00.0,,,85,,,,,,,,,2004-12-20 00:00:00.0,2005-01-10 00:00:00.0
'20051','ENERO-JUNIO/2005              ','ENE-JUN/2005','1',2005-01-30 00:00:00.0,2005-06-09 00:00:00.0,2005-04-01 00:00:00.0,2005-04-16 00:00:00.0,85,,,'N','N',,,,,2005-07-02 00:00:00.0,2005-08-03 00:00:00.0
'20052','VERANO/2005                   ','VERANO/2005 ','1',2005-07-02 00:00:00.0,2005-07-29 00:00:00.0,,,20,,,'N','N',,,,,2005-07-02 00:00:00.0,2005-07-29 00:00:00.0
'20053','AGOSTO-DICIEMBRE/2005         ','AGO-DIC/2005','1',2005-08-20 00:00:00.0,2005-12-10 00:00:00.0,,,85,,,'N','N',,,,,2005-12-20 00:00:00.0,2006-01-10 00:00:00.0
'20061','ENERO-JUNIO/2006              ','ENE-JUN/2006','1',2006-01-30 00:00:00.0,2006-06-09 00:00:00.0,2006-04-01 00:00:00.0,2006-04-16 00:00:00.0,85,,,'N','N',,,,,2006-07-02 00:00:00.0,2006-08-03 00:00:00.0
'20062','VERANO/2006                   ','VERANO/2006 ','1',2006-06-26 00:00:00.0,2006-07-28 00:00:00.0,,,,,,'N','N',,,,,2006-07-03 00:00:00.0,2006-07-28 00:00:00.0
'20063','AGOSTO-DICIEMBRE/2006         ','AGO-DIC/2006','1',2006-08-20 00:00:00.0,2006-12-10 00:00:00.0,,,85,,,'N','N',,,,,2006-12-20 00:00:00.0,2007-01-10 00:00:00.0
'20071','ENERO-JUNIO/2007              ','ENE-JUN/2007','1',2007-01-29 00:00:00.0,2007-06-21 00:00:00.0,2007-04-02 00:00:00.0,2007-04-13 00:00:00.0,100,2007-01-15 00:00:00.0,2007-01-18 00:00:00.0,'N','N',2007-05-21 00:00:00.0,2007-05-25 00:00:00.0,2007-01-15 00:00:00.0,2007-07-05 00:00:00.0,2007-06-18 00:00:00.0,2007-08-24 00:00:00.0
'20072','VERANO/2007                   ','VERANO/2007 ','1',2007-07-02 00:00:00.0,2007-08-06 00:00:00.0,,,20,,,'N','N',,,2007-06-27 00:00:00.0,2007-07-27 00:00:00.0,2007-07-09 00:00:00.0,2007-08-03 00:00:00.0
'20073','AGOSTO-DICIEMBRE/2007         ','AGO-DIC/2007','1',2007-08-27 00:00:00.0,2007-12-07 00:00:00.0,,,75,2007-08-06 00:00:00.0,2007-08-07 00:00:00.0,'N','N',,,2007-08-13 00:00:00.0,2007-08-15 00:00:00.0,2007-12-20 00:00:00.0,2008-01-04 00:00:00.0
'20081','ENERO-JUNIO/2008              ','ENE-JUN/2008','1',2008-01-28 00:00:00.0,2008-06-06 00:00:00.0,2008-03-17 00:00:00.0,2008-03-31 00:00:00.0,80,2008-01-07 00:00:00.0,2008-01-08 00:00:00.0,'N','N',2008-05-19 00:00:00.0,2008-05-30 00:00:00.0,2008-01-14 00:00:00.0,2008-01-24 00:00:00.0,2008-06-09 00:00:00.0,2008-08-01 00:00:00.0
'20082','VERANO/2008                   ','VERANO/2008 ','1',2008-06-30 00:00:00.0,2008-07-25 00:00:00.0,,,20,,,'N','N',,,2008-06-30 00:00:00.0,2008-07-04 00:00:00.0,2008-07-28 00:00:00.0,2008-08-01 00:00:00.0
'20083','AGOSTO-DICIEMBRE/2008         ','AGO-DIC/2008','1',2008-08-25 00:00:00.0,2008-12-06 00:00:00.0,2009-04-13 00:00:00.0,2009-04-25 00:00:00.0,80,2008-08-11 00:00:00.0,2008-08-15 00:00:00.0,'N','N',,,2008-08-11 00:00:00.0,2008-12-20 00:00:00.0,2008-12-15 00:00:00.0,2009-01-25 00:00:00.0
'20091','ENERO-JUNIO/2009              ','ENE-JUN/2009','1',2009-01-26 00:00:00.0,2009-06-05 00:00:00.0,2009-04-06 00:00:00.0,2009-04-18 00:00:00.0,80,2009-01-05 00:00:00.0,2009-01-06 00:00:00.0,'S','S',2009-05-11 00:00:00.0,2009-05-15 00:00:00.0,2009-01-07 00:00:00.0,2009-07-01 00:00:00.0,2009-06-08 00:00:00.0,2009-08-22 00:00:00.0
'20092','VERANO/2009                   ','VERANO/2009 ','1',2009-06-29 00:00:00.0,2009-07-30 00:00:00.0,,,25,,,'S','S',,,,,,
'20093','AGOSTO-DICIEMBRE/2009         ','AGO-DIC/2009','1',2009-08-17 00:00:00.0,2009-12-04 00:00:00.0,,,80,2009-08-03 00:00:00.0,2009-08-07 00:00:00.0,'N','N',,,2009-08-03 00:00:00.0,2009-11-24 00:00:00.0,2009-12-07 00:00:00.0,2010-01-22 00:00:00.0
'20101','ENERO-JUNIO/2010              ','ENE-JUN/2010','1',2010-01-25 00:00:00.0,2010-05-28 00:00:00.0,2010-03-29 00:00:00.0,2010-04-09 00:00:00.0,80,2010-01-11 00:00:00.0,2010-01-15 00:00:00.0,'S','S',,,2010-01-07 00:00:00.0,2010-01-19 00:00:00.0,2010-07-05 00:00:00.0,2010-08-01 00:00:00.0
'20102','VERANO/2010                   ','VERANO/2010 ','1',2010-06-21 00:00:00.0,2010-07-23 00:00:00.0,,,25,,,'N','N',,,2010-06-14 00:00:00.0,2010-06-15 00:00:00.0,2010-06-21 00:00:00.0,2010-07-23 00:00:00.0
'20103','AGOSTO-DICIEMBRE/2010         ','AGO-DIC/2010','1',2010-08-23 00:00:00.0,2010-12-08 00:00:00.0,,,80,2010-08-03 00:00:00.0,2010-08-04 00:00:00.0,'N','N',2010-10-04 00:00:00.0,2010-10-08 00:00:00.0,2010-08-09 00:00:00.0,2010-08-18 00:00:00.0,2010-12-20 00:00:00.0,2011-01-10 00:00:00.0
'20111','ENERO-JUNIO/2011              ','ENE-JUN/2011','1',2011-01-31 00:00:00.0,2011-06-03 00:00:00.0,2011-04-18 00:00:00.0,2011-04-29 00:00:00.0,80,2011-01-11 00:00:00.0,2011-01-12 00:00:00.0,'N','N',2011-05-16 00:00:00.0,2011-05-20 00:00:00.0,2011-01-04 00:00:00.0,2011-02-25 00:00:00.0,2011-07-11 00:00:00.0,2011-08-05 00:00:00.0
'20112','VERANO/2011                   ','VERANO/2011 ','1',2011-06-27 00:00:00.0,2011-07-29 00:00:00.0,,,25,,,'N','N',,,2011-06-24 00:00:00.0,2011-06-28 00:00:00.0,,
'20113','AGOSTO-DICIEMBRE/2011         ','AGO-DIC/2011','1',2011-08-29 00:00:00.0,2011-12-09 00:00:00.0,,,80,2011-08-15 00:00:00.0,2011-08-16 00:00:00.0,'S','S',2011-10-10 00:00:00.0,2011-10-14 00:00:00.0,2011-08-15 00:00:00.0,2011-08-23 00:00:00.0,2011-12-09 00:00:00.0,2012-01-28 00:00:00.0
'20121','ENERO-JUNIO/2012              ','ENE-JUN/2012','1',2012-01-30 00:00:00.0,2012-06-01 00:00:00.0,2012-04-02 00:00:00.0,2012-04-14 00:00:00.0,80,2012-01-09 00:00:00.0,2012-01-12 00:00:00.0,'S','S',2012-05-07 00:00:00.0,2012-05-11 00:00:00.0,2012-01-09 00:00:00.0,2012-01-20 00:00:00.0,2012-07-07 00:00:00.0,2012-08-04 00:00:00.0
'20122','VERANO/2012                   ','VERANO/2012 ','1',2012-06-25 00:00:00.0,2012-08-03 00:00:00.0,,,30,,,'S','S',,,2012-06-18 00:00:00.0,2012-06-22 00:00:00.0,,
'20123','AGOSTO-DICIEMBRE/2012         ','AGO-DIC/2012','1',2012-08-20 00:00:00.0,2012-12-07 00:00:00.0,,,78,2012-08-07 00:00:00.0,2012-08-14 00:00:00.0,'S','S',2012-11-12 00:00:00.0,2012-11-16 00:00:00.0,2012-08-08 00:00:00.0,2012-08-17 00:00:00.0,2012-12-21 00:00:00.0,2013-01-06 00:00:00.0
'20131','ENERO-JUNIO/2013              ','ENE-JUN/2013','1',2013-01-28 00:00:00.0,2013-05-31 00:00:00.0,2013-03-23 00:00:00.0,2013-04-07 00:00:00.0,75,2013-08-12 00:00:00.0,2013-08-15 00:00:00.0,'S','S',2013-05-06 00:00:00.0,2013-05-10 00:00:00.0,2013-01-14 00:00:00.0,2013-01-22 00:00:00.0,2013-06-03 00:00:00.0,2013-08-04 00:00:00.0
'20132','VERANO/2013                   ','VERANO/2013 ','1',2013-06-24 00:00:00.0,2013-08-02 00:00:00.0,,,30,,,'N','N',,,2013-06-17 00:00:00.0,2013-06-18 00:00:00.0,2013-08-05 00:00:00.0,2013-08-16 00:00:00.0
'20133','AGOSTO-DICIEMBRE/2013         ','AGO-DIC/2013','1',2013-08-19 00:00:00.0,2013-12-06 00:00:00.0,,,78,2013-08-05 00:00:00.0,2013-08-08 00:00:00.0,'N','N',2013-11-11 00:00:00.0,2013-11-15 00:00:00.0,2013-08-05 00:00:00.0,2013-08-13 00:00:00.0,2013-12-21 00:00:00.0,2014-01-06 00:00:00.0
'20141','ENERO-JUNIO/2014              ','ENE-JUN/2014','1',2014-01-27 00:00:00.0,2014-05-30 00:00:00.0,2014-04-13 00:00:00.0,2014-04-26 00:00:00.0,78,2014-01-13 00:00:00.0,2014-01-16 00:00:00.0,'S','S',2014-05-05 00:00:00.0,2014-05-18 00:00:00.0,2014-01-13 00:00:00.0,2014-01-23 00:00:00.0,2014-07-08 00:00:00.0,2014-08-08 00:00:00.0
'20142','VERANO/2014                   ','VERANO/2014 ','1',2014-06-23 00:00:00.0,2014-07-25 00:00:00.0,,,25,,,'N','N',,,,,,
'20143','AGOSTO-DICIEMBRE/2014         ','AGO-DIC/2014','1',2014-08-18 00:00:00.0,2014-12-05 00:00:00.0,,,80,2014-08-04 00:00:00.0,2014-08-07 00:00:00.0,'S','S',2014-11-03 00:00:00.0,2014-11-14 00:00:00.0,2014-08-05 00:00:00.0,2014-08-08 00:00:00.0,2014-12-06 00:00:00.0,2015-01-05 00:00:00.0
'20151','ENERO-JUNIO/2015              ','ENE-JUN/2015','1',2015-01-26 00:00:00.0,2015-06-05 00:00:00.0,2015-03-30 00:00:00.0,2015-04-10 00:00:00.0,80,2015-01-12 00:00:00.0,2015-02-24 00:00:00.0,'S','S',2015-05-04 00:00:00.0,2015-05-17 00:00:00.0,2015-01-12 00:00:00.0,2015-01-15 00:00:00.0,2015-06-08 00:00:00.0,2015-08-07 00:00:00.0
'20152','VERANO/2015                   ','VERANO/2015 ','1',2015-06-22 00:00:00.0,2015-07-24 00:00:00.0,,,30,,,'N','N',,,,,,
'20153','AGOSTO-DICIEMBRE/2015         ','AGO-DIC/2015','1',2015-08-17 00:00:00.0,2015-12-04 00:00:00.0,,,80,2015-08-03 00:00:00.0,2015-08-07 00:00:00.0,'S','S',2015-10-05 00:00:00.0,2015-10-09 00:00:00.0,2015-08-03 00:00:00.0,2015-08-07 00:00:00.0,2015-12-07 00:00:00.0,2016-01-22 00:00:00.0
'20161','ENERO-JUNIO/2016              ','ENE-JUN/2016','1',2016-01-25 00:00:00.0,2016-05-27 00:00:00.0,2016-03-23 00:00:00.0,2016-04-04 00:00:00.0,80,2016-01-08 00:00:00.0,2016-01-20 00:00:00.0,'S','S',2016-05-02 00:00:00.0,2016-05-11 00:00:00.0,2016-01-11 00:00:00.0,2016-01-15 00:00:00.0,2016-07-04 00:00:00.0,2016-08-05 00:00:00.0
'20162','VERANO/2016                   ','VERANO/2016 ','1',2016-06-20 00:00:00.0,2016-07-29 00:00:00.0,,,30,,,'N','N',,,,,,
